files_changed,lines_added,lines_deleted,churn,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,message_length,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,cache_hit_rate,security_alerts_count,hour,churn_per_file,test_fail_rate,author_experience_log,had_hotfix_keyword,dependency_updates,is_weekend,repo_auth-service,repo_cdn-orchestrator,repo_data-platform,repo_edge-gateway,repo_observability-hub,repo_payments-api,trigger_manual,trigger_pull_request,trigger_push,trigger_schedule,trigger_tag,runner_os_macos-14,runner_os_ubuntu-22.04,runner_os_windows-2022,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,author_engineer_01,author_engineer_02,author_engineer_03,author_engineer_04,author_engineer_05,author_engineer_06,author_engineer_07,author_engineer_08,author_engineer_09,author_engineer_10,author_engineer_11,author_engineer_12,author_engineer_13,author_engineer_14,author_engineer_15,author_engineer_16,author_engineer_17,author_engineer_18,author_engineer_19,author_engineer_20,author_engineer_21,author_engineer_22,author_engineer_23,author_engineer_24,author_engineer_25,author_engineer_26,author_engineer_27,author_engineer_28,author_engineer_29,author_engineer_30,author_engineer_31,author_engineer_32,author_engineer_33,author_engineer_34,author_engineer_35,author_engineer_36,author_engineer_37,author_engineer_38,author_engineer_39,author_engineer_40,success
1,345.0,47.0,392.0,69,0,37.65932948474923,288.0,4,39,0.3648196595681995,0.2694385109315834,1,0,611.1400413171463,0.6560528789694713,0,14,392.0,0.0,5.198497031265826,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,292.0,176.0,468.0,116,0,96.17578571262771,495.0,16,33,0.2157328833076743,0.2003802748304506,0,0,1164.7403134629922,0.5839355369666867,0,15,468.0,0.0,3.9318256327243257,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,79.0,1310.0,1389.0,13,2,70.08266042910853,163.0,4,23,0.2445980782314853,0.3986045560616627,1,0,1200.0,0.4818889032511166,0,15,231.5,0.1538461538461538,3.912023005428146,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30.0,82.0,112.0,88,1,65.73954847687095,235.0,18,218,0.1010546817526854,0.1448831498786175,0,0,1200.0,0.401081930869368,0,15,56.0,0.0113636363636363,5.214935757608986,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,367.0,28.0,395.0,40,0,72.5389183509448,219.0,69,49,0.1687564206791501,0.1260082978855822,0,1,929.4639076277416,0.6006274745537928,0,16,30.384615384615383,0.0,3.9889840465642745,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,261.0,220.0,481.0,38,1,59.94600619932282,176.0,8,182,0.127781567871565,0.2235056792492064,0,0,1200.0,0.6105694238768554,0,16,481.0,0.0263157894736842,4.605170185988092,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,137.0,538.0,675.0,55,0,61.38361594872993,187.0,4,169,0.1730462179550122,0.2558602721558379,0,0,553.801729967307,0.6114225254375084,0,16,337.5,0.0,2.833213344056216,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,1034.0,58.0,1092.0,59,0,50.67030785777124,194.0,9,224,0.3258858786102256,0.0511816795017874,0,1,1200.0,0.7647298991468332,0,17,364.0,0.0,3.713572066704308,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,45.0,303.0,348.0,26,0,93.76527249698157,168.0,15,199,0.3705553466548168,0.3007193473983466,2,1,771.6831336809676,0.5954775100947152,0,17,116.0,0.0,4.804021044733257,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,176.0,136.0,312.0,87,0,67.84114861577356,351.0,28,56,0.6383777841052592,0.2326370013403634,0,0,1200.0,0.4638287958949971,0,17,312.0,0.0,4.07753744390572,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,199.0,132.0,331.0,47,0,50.7858856379361,252.0,12,99,0.2618727201984913,0.3593364880747963,0,0,1200.0,0.6498176817053777,0,18,47.285714285714285,0.0,3.4657359027997265,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,120.0,57.0,177.0,58,1,52.38041196638283,177.0,13,120,0.5732938996888691,0.1656619430619021,1,0,1200.0,0.7479940392448914,0,18,44.25,0.0172413793103448,3.912023005428146,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,477.0,65.0,542.0,136,0,46.61489716683148,243.0,5,182,0.4759711818396327,0.1426089600124672,0,0,1038.08980459783,0.6105694238768554,0,18,49.27272727272727,0.0,3.784189633918261,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,987.0,55.0,1042.0,20,1,65.0892562067142,56.0,7,116,0.2433446044202126,0.1178413639560225,0,1,832.2885911044227,0.5086859083301559,0,19,347.3333333333333,0.05,3.688879454113936,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,604.0,173.0,777.0,47,2,57.40774022120583,576.0,5,154,0.3348620543502121,0.0388453189886377,0,0,1200.0,0.5788577939375915,0,19,777.0,0.0425531914893617,3.218875824868201,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,186.0,13.0,199.0,112,2,60.145476017360565,67.0,4,96,0.2985424649632792,0.1648318867842537,1,0,874.6857166893228,0.5811715558370952,0,19,99.5,0.0178571428571428,3.5263605246161616,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,44.0,720.0,764.0,40,1,45.77836496641473,1463.7199999999991,10,84,0.4094441047107928,0.1637829756616847,0,0,1200.0,0.7570768646761645,0,20,127.33333333333331,0.025,4.700480365792417,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,107.0,154.0,261.0,119,1,76.6449062804985,545.0,22,90,0.2628097119736785,0.1944694668171876,1,0,1200.0,0.6538891965106014,0,20,130.5,0.0084033613445378,4.007333185232471,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,111.0,88.0,199.0,14,0,88.97197419335194,980.0,10,154,0.4084189896159704,0.2997311870309239,0,1,941.1858314694126,0.3406864258018898,0,20,99.5,0.0,3.218875824868201,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,236.0,12.98,243.0,12,2,51.18172502122768,190.0,1,168,0.2273077463798004,0.3559501491300008,1,0,1200.0,0.6672232303661604,0,21,121.5,0.1666666666666666,4.110873864173311,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,41.0,89.0,130.0,23,3,68.18532328036355,236.0,10,71,0.5670659399126562,0.084071856683571,0,1,555.2914668494419,0.6105694238768554,0,21,16.25,0.1304347826086956,3.784189633918261,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,262.0,333.0,595.0,81,1,72.44179248573188,44.0,10,209,0.2751119086451403,0.5349609741451691,0,1,1089.211401132529,0.7010355948275792,0,21,198.33333333333331,0.0123456790123456,2.9444389791664403,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,185.0,27.0,212.0,13,1,36.15401331511272,224.0,15,81,0.3651418284530063,0.1742226160000047,1,0,867.675320264515,0.4581214472773271,0,22,17.666666666666668,0.0769230769230769,3.9889840465642745,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,44.0,133.0,177.0,258,0,82.39519181887688,152.0,23,229,0.1874516141425981,0.0895011135903076,0,0,1200.0,0.7101507209324985,0,22,88.5,0.0,3.218875824868201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2291.0,78.0,2369.0,59,1,74.45217795802024,254.0,16,237,0.3657682538669193,0.2849913947270163,0,0,1200.0,0.6015056480646297,0,22,789.6666666666666,0.0169491525423728,3.9318256327243257,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,174.0,258.0,432.0,38,1,87.83653494797049,139.0,10,227,0.4447951780635015,0.143151138914007,1,0,1200.0,0.4555711321423315,0,23,61.71428571428572,0.0263157894736842,3.610917912644224,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,183.0,62.0,245.0,24,1,52.57997390586026,835.0,18,87,0.1912543786215542,0.3536203114229927,1,0,1200.0,0.6662650491094825,0,23,122.5,0.0416666666666666,3.49650756146648,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,475.0,123.0,598.0,110,3,59.829229741238514,278.0,5,162,0.174214588262848,0.0944288854923135,1,2,1200.0,0.534498727775825,0,23,119.6,0.0272727272727272,3.610917912644224,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,451.0,157.0,608.0,299,0,66.89829047715921,218.0,8,114,0.1526525818250486,0.0540302991821338,0,1,935.1970911766216,0.6836377219482884,0,0,202.66666666666663,0.0,3.367295829986474,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,98.0,40.0,138.0,74,1,78.31887615480731,837.0,53,114,0.2462440988772297,0.2650505212628052,1,0,1200.0,0.4812666390370854,0,0,69.0,0.0135135135135135,3.4339872044851463,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,237.0,57.0,294.0,21,1,72.15909396977722,197.0,9,90,0.1670579765723079,0.3626713925018077,1,1,960.9079208442602,0.7344263933867334,0,0,147.0,0.0476190476190476,3.737669618283368,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,149.0,41.0,190.0,15,0,53.99847983809701,449.0,6,81,0.204065528940525,0.5356729033917058,0,0,428.6922300571192,0.7603883920756169,0,1,95.0,0.0,2.995732273553991,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,61.0,325.0,386.0,90,2,69.4864212857121,115.0,7,69,0.2491558097996734,0.126160481131562,0,0,1200.0,0.4735494751288958,0,1,193.0,0.0222222222222222,3.784189633918261,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2358.08,12.98,3192.099999999999,44,2,97.16923684703464,96.0,45,107,0.1911087090509249,0.1764902568989595,1,2,799.5434845797347,0.3843282636863613,0,1,245.54615384615377,0.0454545454545454,3.713572066704308,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,709.0,95.0,804.0,38,0,80.9550850699771,44.0,10,229,0.2309238380325952,0.0943631044415741,0,0,411.4880261026361,0.7019385905680173,0,2,100.5,0.0,4.290459441148391,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,102.0,497.0,599.0,83,1,76.81628127971508,60.0,10,34,0.4717246018226451,0.234503519884327,0,0,673.4217275460763,0.4966919534960885,0,2,119.8,0.0120481927710843,5.247024072160486,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,177.0,103.0,280.0,51,1,84.20893564229259,317.0,10,100,0.2435781733418349,0.0326663188324944,1,0,1200.0,0.5986457786269073,0,2,35.0,0.0196078431372549,4.110873864173311,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,61.0,328.0,389.0,151,3,79.16071866626514,1162.0,8,169,0.0555692591653445,0.0735002175974796,0,1,874.0174887031249,0.6391920980727602,0,3,43.22222222222222,0.0198675496688741,2.995732273553991,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,193.0,58.0,251.0,48,0,61.40863008188095,252.0,11,128,0.2083584797520713,0.1192058552539394,0,0,1200.0,0.6401970818386999,0,3,8.964285714285714,0.0,4.709530201312334,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,848.0,585.0,1433.0,235,1,55.04291312908524,267.0,21,61,0.4869486911151942,0.2469800692486188,1,0,1200.0,0.5974705082980183,0,3,40.94285714285714,0.0042553191489361,2.3978952727983707,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,309.0,311.0,620.0,34,0,74.4217029052293,159.0,20,172,0.167519207737108,0.2270382518346158,0,0,1200.0,0.6756131893360027,0,4,51.66666666666666,0.0,3.555348061489413,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,241.0,97.0,338.0,15,2,44.88183374727676,259.0,50,144,0.2187447732711979,0.3379387756414481,1,1,1200.0,0.6855830453803348,0,4,112.66666666666669,0.1333333333333333,4.454347296253507,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,642.0,47.0,689.0,66,0,48.06581837855043,63.0,7,102,0.2604432003440401,0.1538915358719756,2,0,1200.0,0.712333469455705,0,4,689.0,0.0,3.9889840465642745,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1896.0,783.0,2679.0,448,1,58.22391513813056,554.0,5,203,0.0546756446196434,0.2063550665709127,0,0,672.2997286934074,0.4982951016239885,0,5,243.54545454545453,0.0022321428571428,3.610917912644224,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,108.0,482.0,590.0,78,1,83.63379198904256,152.0,21,195,0.398092261392445,0.0516542170873936,1,0,1054.0017353218432,0.4558350225687512,0,5,295.0,0.0128205128205128,3.784189633918261,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,55.0,632.0,687.0,34,1,100.0,411.0,10,135,0.0720584598526935,0.1803719314673322,0,0,864.7104446022144,0.6105694238768554,0,5,229.0,0.0294117647058823,3.555348061489413,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,190.0,990.0,1180.0,60,0,65.45223286467427,191.0,12,56,0.0939996990417563,0.2537029071010045,0,0,1200.0,0.625463868917198,0,6,590.0,0.0,3.4339872044851463,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,525.0,222.0,747.0,28,0,56.67789213202211,377.0,3,115,0.4181835709883075,0.2247157096185478,0,0,1142.6891937876908,0.7347837603573641,0,6,106.71428571428572,0.0,2.70805020110221,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,314.0,129.0,443.0,19,1,42.669802859786,618.0,4,231,0.4722164925756411,0.1512688959150832,1,0,899.1386078018003,0.297250793098212,0,6,88.6,0.0526315789473684,4.718498871295094,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,38.0,74.0,112.0,39,1,76.27178072293866,92.0,5,128,0.2048221733364511,0.2914593279707728,0,0,717.9376558360293,0.3856750105037057,0,7,37.333333333333336,0.0256410256410256,3.58351893845611,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,449.0,741.0,1190.0,99,2,63.827972392887126,425.0,24,74,0.1786462112998386,0.1036377811078986,0,0,1079.573696450246,0.4986219777294797,0,7,99.16666666666669,0.0202020202020202,4.897839799950911,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,120.0,250.0,370.0,30,0,72.44179248573188,175.0,10,160,0.1395163747569779,0.5292832983410359,0,0,348.6748855254158,0.58627978106729,0,7,21.764705882352946,0.0,4.430816798843313,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,192.0,19.0,211.0,21,0,58.98897836384421,202.0,9,219,0.3520783295056666,0.1967288912418873,1,1,1200.0,0.4602158980356327,0,8,26.375,0.0,3.367295829986474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33.0,26.0,77.0,104,1,100.0,564.0,46,82,0.154104055819591,0.2072145277153597,1,0,1200.0,0.8310062668087246,0,8,38.5,0.0096153846153846,3.9318256327243257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,35.0,421.0,456.0,56,3,66.09900658857454,548.0,17,206,0.2649896328291471,0.4339164209969148,1,0,654.6075448887871,0.5924291818693278,0,8,28.5,0.0535714285714285,3.295836866004329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,51.0,93.0,144.0,7,2,72.837190776938,115.0,6,157,0.2117058775418828,0.3390577281124832,0,0,1200.0,0.7139806440954912,0,9,24.0,0.2857142857142857,3.332204510175204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1178.0,665.0,1843.0,39,0,71.66864762186334,219.0,12,205,0.4384458689300169,0.2380870044289178,1,2,1200.0,0.6183532636090924,1,9,122.86666666666666,0.0,3.871201010907891,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,132.0,29.0,161.0,87,0,62.04184736427698,128.0,17,35,0.3319346292163713,0.2431619710293186,0,0,704.7124161401182,0.6170833769576646,0,9,53.66666666666666,0.0,5.135798437050262,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
